X,Y,Time
455,442,106377.46500000032
504,583,106392.84000000032
532,356,106412.9450000003
450,577,106430.1650000005
450,577,106445.51500000013
496,465,106461.30000000028
496,465,106476.81500000041
530,514,106493.13500000024
530,514,106509.41500000004
528,505,106526.2200000002
528,505,106543.61000000034
484,497,106561.31499999994
484,497,106576.29500000039
383,561,106594.25500000035
383,561,106609.7749999999
404,511,106626.00000000047
404,511,106646.55500000063
338,538,106663.0700000003
470,418,106689.30000000028
470,418,106706.15500000073
474,482,106724.0400000005
474,482,106742.36000000034
474,482,106764.43999999994
347,452,106783.45500000054
478,634,106802.61500000022
478,634,106832.30500000017
480,548,106857.56000000006
395,528,106877.61500000022
445,483,106892.98500000034
465,451,106909.63500000024
449,510,106927.58000000007
449,510,106942.41000000015
482,467,106959.39000000013
482,467,106975.36000000034
449,522,106992.77000000048
389,493,107025.48000000045
389,493,107041.67500000028
440,515,107059.76000000024
413,543,107075.25500000035
344,529,107092.1950000003
344,529,107108.75500000035
344,529,107129.17500000028
429,489,107146.2200000002
429,489,107160.73500000034
461,568,107175.96500000032
461,568,107192.01500000013
420,588,107208.95000000019
420,588,107225.00500000035
493,419,107241.79000000004
493,419,107260.32500000065
405,563,107276.00000000047
466,672,107296.01000000024
466,672,107312.40500000026
448,587,107328.24500000058
466,450,107342.97999999998
421,506,107358.77500000037
421,506,107375.11000000034
471,538,107391.81500000041
474,558,107409.01000000071
541,526,107426.34000000032
541,526,107441.42500000028
456,519,107461.13500000024
419,647,107476.76000000024
419,647,107494.28000000026
469,637,107510.97500000056
469,637,107526.78000000026
422,474,107541.8200000003
422,474,107558.51000000071
